id,url,text,source,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,lang,bookmarkCount,isReply,inReplyToId,conversationId,authorUserName,authorName,authorFollowers,authorFollowing,authorDescription
"1934622377696198843","https://x.com/ClassicsCrypto/status/1934622377696198843","@craigdoesweb3 @ChimpersNFT @wallchain_xyz gm gm big bro! let's get some games in today","Twitter for iPhone",0,1,2,0,9,"Mon Jun 16 14:41:33 +0000 2025","en",0,true,"1934522497883340876","1934522497883340876","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934622235962069054","https://x.com/ClassicsCrypto/status/1934622235962069054","@waleswoosh gm wale","Twitter for iPhone",0,0,0,0,9,"Mon Jun 16 14:40:59 +0000 2025","en",0,true,"1934491220945846456","1934491220945846456","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934622191091331205","https://x.com/ClassicsCrypto/status/1934622191091331205","@camolNFT gm camol","Twitter for iPhone",0,0,0,0,10,"Mon Jun 16 14:40:48 +0000 2025","en",0,true,"1934596767439548450","1934596767439548450","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934622083931103734","https://x.com/ClassicsCrypto/status/1934622083931103734","@Alesoir_vox @MarsCatsVoyage Welcome to the fam Robin!!","Twitter for iPhone",0,1,1,0,4,"Mon Jun 16 14:40:23 +0000 2025","en",0,true,"1934621287499907255","1934621287499907255","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934621746553889199","https://x.com/ClassicsCrypto/status/1934621746553889199","@MyDeadFriendz @BoredApeYC gm gm fam","Twitter for iPhone",0,0,0,0,4,"Mon Jun 16 14:39:02 +0000 2025","en",0,true,"1934548395453989004","1934548395453989004","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934621714312216816","https://x.com/ClassicsCrypto/status/1934621714312216816","A great opportunity for anyone growing their brand and voice","Twitter for iPhone",0,0,1,0,91,"Mon Jun 16 14:38:54 +0000 2025","en",0,false,"","1934621714312216816","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934621639838458222","https://x.com/ClassicsCrypto/status/1934621639838458222","@craigdoesweb3 @ChimpersNFT Get in school !chimp","Twitter for iPhone",0,0,0,0,6,"Mon Jun 16 14:38:37 +0000 2025","en",0,true,"1934557594208669893","1934557594208669893","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934621521768780274","https://x.com/ClassicsCrypto/status/1934621521768780274","@TimpersHD gm gm insight!","Twitter for iPhone",0,0,0,0,7,"Mon Jun 16 14:38:08 +0000 2025","en",0,true,"1934584315800957405","1934584315800957405","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934621375622213972","https://x.com/ClassicsCrypto/status/1934621375622213972","@Web3Kaneco @CreatorBid this looks undervalued","Twitter for iPhone",0,0,1,0,11,"Mon Jun 16 14:37:34 +0000 2025","en",0,true,"1934614298354913327","1934614298354913327","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620903603917064","https://x.com/ClassicsCrypto/status/1934620903603917064","@FelineFiendz @ApeChainHUB @apecoin @MagicEden big moves","Twitter for iPhone",0,0,0,0,9,"Mon Jun 16 14:35:41 +0000 2025","en",0,true,"1934575606060200161","1934575606060200161","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620856073769406","https://x.com/ClassicsCrypto/status/1934620856073769406","@OsirisX69X @GM_DFZ Gm Osi https://t.co/NuHzaZgL89","Twitter for iPhone",0,0,1,0,9,"Mon Jun 16 14:35:30 +0000 2025","in",0,true,"1934543976058806566","1934543976058806566","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620802197909813","https://x.com/ClassicsCrypto/status/1934620802197909813","@COptimiztic Gm captn","Twitter for iPhone",0,0,1,0,15,"Mon Jun 16 14:35:17 +0000 2025","in",0,true,"1934602950439322093","1934602950439322093","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620762607952146","https://x.com/ClassicsCrypto/status/1934620762607952146","@cookiedotfun GCookie","Twitter for iPhone",0,0,0,0,3,"Mon Jun 16 14:35:07 +0000 2025","tl",0,true,"1934532066240340277","1934532066240340277","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620724435574816","https://x.com/ClassicsCrypto/status/1934620724435574816","@CyberCollectin Gm Jessica","Twitter for iPhone",0,1,1,0,8,"Mon Jun 16 14:34:58 +0000 2025","en",0,true,"1934608149194891636","1934608149194891636","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620534844617096","https://x.com/ClassicsCrypto/status/1934620534844617096","@dev_allo @boredcloset Gm Allo!","Twitter for iPhone",0,0,0,0,8,"Mon Jun 16 14:34:13 +0000 2025","en",0,true,"1934575844040581216","1934575844040581216","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620448039272530","https://x.com/ClassicsCrypto/status/1934620448039272530","@GM_DFZ @opensea That's scary","Twitter for iPhone",0,0,0,0,10,"Mon Jun 16 14:33:52 +0000 2025","en",0,true,"1934577022732513574","1934577022732513574","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620356062384372","https://x.com/ClassicsCrypto/status/1934620356062384372","@betty_nft @GM_DFZ Boo! https://t.co/Xfnsz5Lxqy","Twitter for iPhone",0,0,0,0,6,"Mon Jun 16 14:33:31 +0000 2025","und",0,true,"1934566374988517569","1934566374988517569","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620300475334953","https://x.com/ClassicsCrypto/status/1934620300475334953","@zubic_eth so sorry zubic, I hope he sees my beautiful Maya up there too ❤️","Twitter for iPhone",0,0,1,0,7,"Mon Jun 16 14:33:17 +0000 2025","en",0,true,"1934280136532131984","1934280136532131984","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934620017074585772","https://x.com/ClassicsCrypto/status/1934620017074585772","@localcryptogod gm king","Twitter for iPhone",0,0,0,0,3,"Mon Jun 16 14:32:10 +0000 2025","en",0,true,"1934607861750825437","1934607861750825437","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934619951026892991","https://x.com/ClassicsCrypto/status/1934619951026892991","@Pequelord @Sloooths @boredcloset gm Pequelord let's get it!","Twitter for iPhone",0,0,0,0,9,"Mon Jun 16 14:31:54 +0000 2025","en",0,true,"1934615619862753531","1934615619862753531","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934619852456571190","https://x.com/ClassicsCrypto/status/1934619852456571190","@Sky_GAM3S @genome_protocol get that nom nome","Twitter for iPhone",0,1,1,0,8,"Mon Jun 16 14:31:30 +0000 2025","en",0,true,"1934551566502986212","1934551566502986212","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934619732910526533","https://x.com/ClassicsCrypto/status/1934619732910526533","@DJTRAXNFT now that's a GM","Twitter for iPhone",0,0,0,0,7,"Mon Jun 16 14:31:02 +0000 2025","en",0,true,"1934573430600581573","1934573430600581573","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934619618250789218","https://x.com/ClassicsCrypto/status/1934619618250789218","@cryptosloth_nft @Gvido15 @MarsCatsVoyage @Nifty_Island ey let's lay some coconut pulp on Blue Lagoon!","Twitter for iPhone",0,0,0,0,11,"Mon Jun 16 14:30:35 +0000 2025","en",0,true,"1934600095518925240","1934600095518925240","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934616025540292608","https://x.com/ClassicsCrypto/status/1934616025540292608","A short video to show you how to build one of the best game modes on @Nifty_Island","Twitter for iPhone",0,1,5,0,135,"Mon Jun 16 14:16:18 +0000 2025","en",0,false,"","1934616025540292608","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934615682886590769","https://x.com/ClassicsCrypto/status/1934615682886590769","@Gvido15 @Nifty_Island @MarsCatsVoyage looking awesome man! this is a great tutorial anyone needs to watch to get going fast","Twitter for iPhone",0,0,1,0,13,"Mon Jun 16 14:14:56 +0000 2025","en",0,true,"1934486627243475170","1934486627243475170","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934603131717066859","https://x.com/ClassicsCrypto/status/1934603131717066859","@craigdoesweb3 @SnowGhost_Arg @Sky_GAM3S Don't judge a book by its cover...kid is seriously locked-in","Twitter for iPhone",0,0,0,0,13,"Mon Jun 16 13:25:04 +0000 2025","en",0,true,"1934515972469031207","1934337109911097671","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934602460179390654","https://x.com/ClassicsCrypto/status/1934602460179390654","@BriskKid1 @MarsCatsVoyage @RedKatLife @b3krobb @biggunn01 Gm gm brother","Twitter for iPhone",1,1,2,0,20,"Mon Jun 16 13:22:24 +0000 2025","en",0,true,"1934555213907575200","1934555213907575200","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934456944808382617","https://x.com/ClassicsCrypto/status/1934456944808382617","@figuregpt @MarsCatsVoyage Trade for me","Twitter for iPhone",0,0,0,0,8,"Mon Jun 16 03:44:10 +0000 2025","en",0,true,"1934456698321932469","1934455006062948573","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934455625825530328","https://x.com/ClassicsCrypto/status/1934455625825530328","@lexaneesburg @MarsCatsVoyage Cu fam","Twitter for iPhone",0,0,0,0,6,"Mon Jun 16 03:38:56 +0000 2025","ro",0,true,"1934455261466689798","1934455006062948573","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934455006062948573","https://x.com/ClassicsCrypto/status/1934455006062948573","Gn from Mars ✌️ https://t.co/wjffPR8U7X","Twitter for iPhone",2,24,27,0,322,"Mon Jun 16 03:36:28 +0000 2025","en",0,false,"","1934455006062948573","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934454007247917174","https://x.com/ClassicsCrypto/status/1934454007247917174","@RFDZI @GM_DFZ Ser you have a problem https://t.co/ZN2PHrXmyj","Twitter for iPhone",0,0,2,0,36,"Mon Jun 16 03:32:30 +0000 2025","en",0,true,"1934421567611805955","1934421567611805955","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934453575901499884","https://x.com/ClassicsCrypto/status/1934453575901499884","@MOONB3AMS Gn ✌️","Twitter for iPhone",0,0,0,0,7,"Mon Jun 16 03:30:47 +0000 2025","und",0,true,"1934115478693388697","1934115478693388697","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934453471631052884","https://x.com/ClassicsCrypto/status/1934453471631052884","@RamenPals @GM_DFZ @betty_nft @psych_nft @EmpressTrash Appreciate you boss","Twitter for iPhone",0,0,2,0,41,"Mon Jun 16 03:30:22 +0000 2025","en",0,true,"1934451315410911596","1934450732284940768","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934453415448387892","https://x.com/ClassicsCrypto/status/1934453415448387892","@MOONB3AMS @GM_DFZ @betty_nft @psych_nft @EmpressTrash They look so fricken awesome!!","Twitter for iPhone",0,0,1,0,39,"Mon Jun 16 03:30:09 +0000 2025","en",0,true,"1934451981134995737","1934450732284940768","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934453068067966982","https://x.com/ClassicsCrypto/status/1934453068067966982","@dev_allo @ton_blockchain @0xEthanDG @s0meone_u_know @ZenithTON Need to look into these guys more","Twitter for iPhone",0,0,0,0,17,"Mon Jun 16 03:28:46 +0000 2025","en",0,true,"1934241668582056422","1934241668582056422","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934452823984423382","https://x.com/ClassicsCrypto/status/1934452823984423382","@ConciergeDorda @GM_DFZ https://t.co/ZdOAAbUV5p","Twitter for iPhone",0,0,3,0,31,"Mon Jun 16 03:27:48 +0000 2025","qme",0,true,"1934134011007475993","1934134011007475993","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934452536380928132","https://x.com/ClassicsCrypto/status/1934452536380928132","@findurnemo Add me https://t.co/pUsa161441","Twitter for iPhone",0,0,3,0,12,"Mon Jun 16 03:26:39 +0000 2025","en",0,true,"1934302187858923542","1934302187858923542","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934452525664813302","https://x.com/ClassicsCrypto/status/1934452525664813302","@Mave0240 @MarsCatsVoyage Gm legend","Twitter for iPhone",0,0,0,0,5,"Mon Jun 16 03:26:37 +0000 2025","en",0,true,"1934449941788704845","1934449941788704845","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934450819480576402","https://x.com/ClassicsCrypto/status/1934450819480576402","@OsirisX69X @GM_DFZ done https://t.co/QeXkJ1vYMs","Twitter for iPhone",0,0,5,0,42,"Mon Jun 16 03:19:50 +0000 2025","en",0,true,"1934448551142297823","1934448551142297823","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934450732284940768","https://x.com/ClassicsCrypto/status/1934450732284940768","To everyone asking: Yes, I max minted (G)host (M)achine https://t.co/7IdpP47vNW","Twitter for iPhone",7,10,61,0,1020,"Mon Jun 16 03:19:29 +0000 2025","en",0,false,"","1934450732284940768","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934449142916595786","https://x.com/ClassicsCrypto/status/1934449142916595786","@CreadisNetwork @MarsCatsVoyage yo these guys are seriously illegal","Twitter for iPhone",0,0,2,0,26,"Mon Jun 16 03:13:10 +0000 2025","en",0,true,"1934442843533455684","1934442843533455684","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934448723590787196","https://x.com/ClassicsCrypto/status/1934448723590787196","@GM_DFZ heater!!!!","Twitter for iPhone",0,0,1,0,37,"Mon Jun 16 03:11:30 +0000 2025","en",0,true,"1934447088756211801","1934447088756211801","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934448548441194582","https://x.com/ClassicsCrypto/status/1934448548441194582","@DJTRAXNFT @Nifty_Island LMAOOOO","Twitter for iPhone",0,1,2,0,42,"Mon Jun 16 03:10:48 +0000 2025","ht",0,true,"1934445286899986716","1934445286899986716","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934443935356825616","https://x.com/ClassicsCrypto/status/1934443935356825616","@SkeleFrenz @DigitalShonen @apecoin @ApeChainHUB Congrats fam!","Twitter for iPhone",0,0,2,0,28,"Mon Jun 16 02:52:29 +0000 2025","en",0,true,"1934425943101280665","1934425943101280665","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934443897104617539","https://x.com/ClassicsCrypto/status/1934443897104617539","@HollanderAdam @betty_nft @GM_DFZ @psych_nft Man they're all just so frickn nice","Twitter for iPhone",0,0,2,0,47,"Mon Jun 16 02:52:19 +0000 2025","en",0,true,"1934275749189730801","1934275749189730801","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934443290654605404","https://x.com/ClassicsCrypto/status/1934443290654605404","@acdupes @betty_nft @GM_DFZ @apecoin https://t.co/Q4Md7trtDo","Twitter for iPhone",0,0,1,0,34,"Mon Jun 16 02:49:55 +0000 2025","qme",0,true,"1934440311738007858","1934438226502066416","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934442812294017477","https://x.com/ClassicsCrypto/status/1934442812294017477","@GeezOnApe Gm gang","Twitter for iPhone",0,0,0,0,21,"Mon Jun 16 02:48:01 +0000 2025","in",0,true,"1934440801485877576","1934440801485877576","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934441499145490616","https://x.com/ClassicsCrypto/status/1934441499145490616","@betty_nft I might be a ghost hunter...","Twitter for iPhone",0,0,1,0,28,"Mon Jun 16 02:42:48 +0000 2025","en",0,true,"1934379973898551764","1934379973898551764","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934441267691204932","https://x.com/ClassicsCrypto/status/1934441267691204932","@Mikey_B_Good @fiendz @FelineFiendz Bangers!!","Twitter for iPhone",0,0,3,0,16,"Mon Jun 16 02:41:53 +0000 2025","in",0,true,"1934265280357609519","1934265280357609519","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440844913742118","https://x.com/ClassicsCrypto/status/1934440844913742118","@dev_allo @doodles @moonbirds @ton_blockchain So projects join and get a plush pepe gift?","Twitter for iPhone",0,1,1,0,58,"Mon Jun 16 02:40:12 +0000 2025","en",0,true,"1934365654414393761","1934365654414393761","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440684980670883","https://x.com/ClassicsCrypto/status/1934440684980670883","@OsirisX69X @betty_nft @psych_nft Well played and same here lol","Twitter for iPhone",0,0,1,0,23,"Mon Jun 16 02:39:34 +0000 2025","en",0,true,"1934305433029673176","1934305433029673176","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440592173666700","https://x.com/ClassicsCrypto/status/1934440592173666700","@justchespie Gm brother","Twitter for iPhone",0,0,0,0,11,"Mon Jun 16 02:39:11 +0000 2025","en",0,true,"1934320648509390906","1934320648509390906","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440552944042308","https://x.com/ClassicsCrypto/status/1934440552944042308","@EmpressTrash I recognize this art","Twitter for iPhone",0,1,1,0,14,"Mon Jun 16 02:39:02 +0000 2025","en",0,true,"1934422134136455168","1934422134136455168","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440425986605170","https://x.com/ClassicsCrypto/status/1934440425986605170","@figuregpt @BurningBush_eth Seriously fire","Twitter for iPhone",0,0,1,0,16,"Mon Jun 16 02:38:32 +0000 2025","en",0,true,"1934412848521752882","1934405498801164598","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440388309459389","https://x.com/ClassicsCrypto/status/1934440388309459389","@acdupes https://t.co/aEtJdo7yLS","Twitter for iPhone",0,0,1,0,7,"Mon Jun 16 02:38:23 +0000 2025","qme",0,true,"1934417429712556083","1934385510560276680","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440321632403955","https://x.com/ClassicsCrypto/status/1934440321632403955","@figuregpt Straight up.. but think healthcare, education","Twitter for iPhone",0,0,0,0,13,"Mon Jun 16 02:38:07 +0000 2025","en",0,true,"1934428999498764555","1934402410820039003","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440167508767118","https://x.com/ClassicsCrypto/status/1934440167508767118","@acdupes @betty_nft @GM_DFZ @apecoin My pleasure dupes!","Twitter for iPhone",0,1,1,0,21,"Mon Jun 16 02:37:30 +0000 2025","en",0,true,"1934438226502066416","1934438226502066416","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934440029121806452","https://x.com/ClassicsCrypto/status/1934440029121806452","@betty_nft @GM_DFZ @ApeChainHUB @apecoin Maff checks out https://t.co/eSj5G5y6QL","Twitter for iPhone",0,0,2,0,84,"Mon Jun 16 02:36:57 +0000 2025","en",0,true,"1934411660791607298","1934411660791607298","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934439938142912950","https://x.com/ClassicsCrypto/status/1934439938142912950","@EmpressTrash higher","Twitter for iPhone",0,0,2,0,9,"Mon Jun 16 02:36:36 +0000 2025","en",0,true,"1934412292772471175","1934412292772471175","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934439831611814133","https://x.com/ClassicsCrypto/status/1934439831611814133","@OsirisX69X @GM_DFZ Gn machine brother","Twitter for iPhone",0,1,1,0,19,"Mon Jun 16 02:36:10 +0000 2025","de",0,true,"1934439032152596724","1934439032152596724","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
"1934439770744373699","https://x.com/ClassicsCrypto/status/1934439770744373699","@OsirisX69X @GM_DFZ @betty_nft @psych_nft @apecoin @ApeChainHUB Lets gooo boiii!!! Big bawlz move! https://t.co/QVugOUc63H","Twitter for iPhone",0,0,3,0,63,"Mon Jun 16 02:35:56 +0000 2025","en",0,true,"1934412516613902747","1934412516613902747","ClassicsCrypto","Jay B 😻🚀",11945,10580,""
