id,url,text,source,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,lang,bookmarkCount,isReply,inReplyToId,conversationId,authorUserName,authorName,authorFollowers,authorFollowing,authorDescription
"1934405918030270500","https://x.com/naiivememe/status/1934405918030270500","friend : "" how's your crypto going ? ""

me : 
https://t.co/QRcWRVUX2u","Twitter for iPhone",53,34,423,7,34361,"Mon Jun 16 00:21:25 +0000 2025","en",43,false,"","1934405918030270500","naiivememe","naiive",278730,171,""
"1934638598843978211","https://x.com/naiivememe/status/1934638598843978211","When it's finally your turn to be an adult, and suddenly the economy starts getting worse https://t.co/YV58fBrUGx","Twitter for iPhone",4,9,19,0,1826,"Mon Jun 16 15:46:00 +0000 2025","en",1,false,"","1934638598843978211","naiivememe","naiive",278740,171,""
"1934762583208444409","https://x.com/naiivememe/status/1934762583208444409","Bugati for sell to pays debt. urgent 

 it’s over https://t.co/GhZzYqkK9c","Twitter for iPhone",0,4,2,0,211,"Mon Jun 16 23:58:40 +0000 2025","en",0,false,"","1934762583208444409","naiivememe","naiive",278836,171,""
"1934760834619851227","https://x.com/naiivememe/status/1934760834619851227","the memecoin supercycle https://t.co/EX4LWT0H7q","Twitter for iPhone",1,13,35,0,2341,"Mon Jun 16 23:51:43 +0000 2025","en",1,false,"","1934760834619851227","naiivememe","naiive",278836,171,""
"1934760594252726638","https://x.com/naiivememe/status/1934760594252726638","life without pump dot fun https://t.co/lypCwEK9vb","Twitter for iPhone",4,10,27,1,1838,"Mon Jun 16 23:50:46 +0000 2025","en",0,false,"","1934760594252726638","naiivememe","naiive",278836,171,""
"1934759430949883978","https://x.com/naiivememe/status/1934759430949883978","the alt season has finally started https://t.co/SdMztaKZhW","Twitter for iPhone",7,21,93,1,3522,"Mon Jun 16 23:46:09 +0000 2025","en",0,false,"","1934759430949883978","naiivememe","naiive",278836,171,""
"1934756122927198396","https://x.com/naiivememe/status/1934756122927198396","https://t.co/UHANWUp8J8","Twitter for iPhone",7,19,84,1,4457,"Mon Jun 16 23:33:00 +0000 2025","zxx",3,false,"","1934756122927198396","naiivememe","naiive",278836,171,""
"1934725420936474626","https://x.com/naiivememe/status/1934725420936474626","can relate https://t.co/d65XDu0UU8","Twitter for iPhone",11,39,163,2,9492,"Mon Jun 16 21:31:00 +0000 2025","en",8,false,"","1934725420936474626","naiivememe","naiive",278836,171,""
"1934695221541130365","https://x.com/naiivememe/status/1934695221541130365","life without leverage trading 
https://t.co/D1HYYlFvBB","Twitter for iPhone",16,42,236,2,10109,"Mon Jun 16 19:31:00 +0000 2025","en",17,false,"","1934695221541130365","naiivememe","naiive",278836,171,""
"1934660326131421578","https://x.com/naiivememe/status/1934660326131421578","Catoshi Nekomoto https://t.co/oeAHVV30Lb","Twitter for iPhone",5,44,56,1,10867,"Mon Jun 16 17:12:20 +0000 2025","lt",4,false,"","1934660326131421578","naiivememe","naiive",278836,171,""
"1934650747960078729","https://x.com/naiivememe/status/1934650747960078729","stop thinking about crypto, relax, get outside and chill out a little bit

the outside : https://t.co/R0ZnZVSHow","Twitter for iPhone",111,71,1455,8,63267,"Mon Jun 16 16:34:17 +0000 2025","en",65,false,"","1934650747960078729","naiivememe","naiive",278836,171,""
"1934878176922026228","https://x.com/naiivememe/status/1934878176922026228","Just checked my crypto portfolio 
https://t.co/bSZPJMxhom","Twitter for iPhone",1,21,22,0,2473,"Tue Jun 17 07:38:00 +0000 2025","en",3,false,"","1934878176922026228","naiivememe","naiive",278878,171,""
"1934876428656591254","https://x.com/naiivememe/status/1934876428656591254","ok who did this 😭 https://t.co/ceh1zdzWlq","Twitter for iPhone",15,20,78,4,5004,"Tue Jun 17 07:31:03 +0000 2025","en",11,false,"","1934876428656591254","naiivememe","naiive",278878,171,""
"1934849078392967548","https://x.com/naiivememe/status/1934849078392967548","Pumpfun suspended 

Bitcoiners                              Memecoins trader

https://t.co/Hhwkju0BfJ","Twitter for iPhone",30,49,293,2,10278,"Tue Jun 17 05:42:22 +0000 2025","en",5,false,"","1934849078392967548","naiivememe","naiive",278878,171,""
"1934839701996986767","https://x.com/naiivememe/status/1934839701996986767","https://t.co/H0S55WRLHE","Twitter for iPhone",20,26,226,3,12052,"Tue Jun 17 05:05:07 +0000 2025","zxx",4,false,"","1934839701996986767","naiivememe","naiive",278878,171,""
"1934839097027400035","https://x.com/naiivememe/status/1934839097027400035","https://t.co/phtqhFTQsw","Twitter for iPhone",10,25,80,0,6849,"Tue Jun 17 05:02:42 +0000 2025","zxx",2,false,"","1934839097027400035","naiivememe","naiive",278878,171,""
"1934836169155719673","https://x.com/naiivememe/status/1934836169155719673","pump fun traders moving to another platform https://t.co/gPLGQwnAsg","Twitter for iPhone",7,27,95,0,6655,"Tue Jun 17 04:51:04 +0000 2025","en",2,false,"","1934836169155719673","naiivememe","naiive",278878,171,""
"1934836031561535983","https://x.com/naiivememe/status/1934836031561535983","good old days
https://t.co/CWMPwtMVfm","Twitter for iPhone",8,7,91,0,6450,"Tue Jun 17 04:50:32 +0000 2025","en",14,false,"","1934836031561535983","naiivememe","naiive",278878,171,""
"1934830236400816614","https://x.com/naiivememe/status/1934830236400816614","Airlines owners after 100x the price of seat 11A https://t.co/aS7cRSOTct","Twitter for iPhone",11,14,130,1,7719,"Tue Jun 17 04:27:30 +0000 2025","en",4,false,"","1934830236400816614","naiivememe","naiive",278878,171,""
"1934828488869204300","https://x.com/naiivememe/status/1934828488869204300","* WW3 breaks out 

crypto day trader : 

https://t.co/T7QzzcXfBj","Twitter for iPhone",21,15,193,1,13236,"Tue Jun 17 04:20:33 +0000 2025","en",17,false,"","1934828488869204300","naiivememe","naiive",278878,171,""
"1934828060592996393","https://x.com/naiivememe/status/1934828060592996393","https://t.co/LaMenviknA","Twitter for iPhone",22,6,192,0,11405,"Tue Jun 17 04:18:51 +0000 2025","zxx",10,false,"","1934828060592996393","naiivememe","naiive",278878,171,""
"1934826891732750515","https://x.com/naiivememe/status/1934826891732750515","at this point, all we want is peace https://t.co/1jPhliYns7","Twitter for iPhone",5,8,77,1,5930,"Tue Jun 17 04:14:12 +0000 2025","en",5,false,"","1934826891732750515","naiivememe","naiive",278878,171,""
"1934826636643586317","https://x.com/naiivememe/status/1934826636643586317","World War 3 depends on this man hands https://t.co/VzFZhTQ4DE","Twitter for iPhone",7,26,95,0,8173,"Tue Jun 17 04:13:12 +0000 2025","en",2,false,"","1934826636643586317","naiivememe","naiive",278878,171,""
"1934825953576079854","https://x.com/naiivememe/status/1934825953576079854","the world when my portfolio hits a 100x
https://t.co/504HwzkD0i","Twitter for iPhone",51,19,540,1,16993,"Tue Jun 17 04:10:29 +0000 2025","en",13,false,"","1934825953576079854","naiivememe","naiive",278878,171,""
"1934824670836215863","https://x.com/naiivememe/status/1934824670836215863","stop checking the bitcoin price, get outside and touch grass 

crypto guys at the outside : https://t.co/3zeG0ck4aS","Twitter for iPhone",30,26,264,2,16069,"Tue Jun 17 04:05:23 +0000 2025","en",9,false,"","1934824670836215863","naiivememe","naiive",278878,171,""
"1934820979974557835","https://x.com/naiivememe/status/1934820979974557835","crypto degens after pump dot fun suspended
https://t.co/kKHueLRiYu","Twitter for iPhone",8,11,121,1,7451,"Tue Jun 17 03:50:43 +0000 2025","en",5,false,"","1934820979974557835","naiivememe","naiive",278878,171,""
"1934820534170341550","https://x.com/naiivememe/status/1934820534170341550","Me when Ethereum hits $5000 in 2069 https://t.co/F569uoWcK3","Twitter for iPhone",9,21,178,1,11309,"Tue Jun 17 03:48:57 +0000 2025","en",21,false,"","1934820534170341550","naiivememe","naiive",278878,171,""
"1934786825287045143","https://x.com/naiivememe/status/1934786825287045143","""yes, i think btc 110k was the top...""
https://t.co/b4ObsYxgMW","Twitter for iPhone",6,37,69,0,9251,"Tue Jun 17 01:35:00 +0000 2025","en",6,false,"","1934786825287045143","naiivememe","naiive",278878,171,""
"1934999886946255164","https://x.com/naiivememe/status/1934999886946255164","pump fun rn https://t.co/Z9UfWjvcu5","Twitter for iPhone",3,16,42,0,3032,"Tue Jun 17 15:41:38 +0000 2025","en",0,false,"","1934999886946255164","naiivememe","naiive",278797,171,""
"1934998644031455738","https://x.com/naiivememe/status/1934998644031455738","stop thinking about crypto crash, get outside and chill out a little bit 

the outside : 
https://t.co/AAKM1FroFR","Twitter for iPhone",3,13,64,1,4174,"Tue Jun 17 15:36:41 +0000 2025","en",5,false,"","1934998644031455738","naiivememe","naiive",278797,171,""
"1934995198129631687","https://x.com/naiivememe/status/1934995198129631687","most are not ready for whats coming
https://t.co/FlCjmFQew0","Twitter for iPhone",3,18,51,1,4095,"Tue Jun 17 15:23:00 +0000 2025","en",1,false,"","1934995198129631687","naiivememe","naiive",278797,171,""
"1934986275037299036","https://x.com/naiivememe/status/1934986275037299036","who’s gonna tell him ? https://t.co/DjKD1zfSNh","Twitter for iPhone",2,55,131,1,19933,"Tue Jun 17 14:47:32 +0000 2025","en",5,false,"","1934986275037299036","naiivememe","naiive",278797,171,""
"1934977206243250525","https://x.com/naiivememe/status/1934977206243250525","https://t.co/H3hf6jbTtn","Twitter for iPhone",16,22,120,3,5976,"Tue Jun 17 14:11:30 +0000 2025","zxx",6,false,"","1934977206243250525","naiivememe","naiive",278797,171,""
"1934970032448225669","https://x.com/naiivememe/status/1934970032448225669","if you getting hit in the face with this ball before.
 you had an amazing childhood https://t.co/wMrW85NU16","Twitter for iPhone",17,31,300,4,11098,"Tue Jun 17 13:43:00 +0000 2025","en",7,false,"","1934970032448225669","naiivememe","naiive",278797,171,""
"1934965613191102845","https://x.com/naiivememe/status/1934965613191102845","Trump just signs an executive order, ZERO gain crypto tax in 2025. Because altcoins holders didn’t gain anyway    https://t.co/vOQmENTXhs","Twitter for iPhone",16,27,309,0,11965,"Tue Jun 17 13:25:26 +0000 2025","en",9,false,"","1934965613191102845","naiivememe","naiive",278797,171,""
"1934964603429245125","https://x.com/naiivememe/status/1934964603429245125","BREAKING: No crypto capital gain tax in Thailand . What is stopping you from moving to 🇹🇭 ?  https://t.co/YqO7M7vteE","Twitter for iPhone",28,51,378,7,23883,"Tue Jun 17 13:21:26 +0000 2025","en",29,false,"","1934964603429245125","naiivememe","naiive",278797,171,""
"1934962239976644748","https://x.com/naiivememe/status/1934962239976644748","Jerome Powell: “ Good Afternoon ! “ 

Crypto Market : https://t.co/nE3lB9NIUT","Twitter for iPhone",40,33,339,7,16572,"Tue Jun 17 13:12:02 +0000 2025","en",9,false,"","1934962239976644748","naiivememe","naiive",278797,171,""
"1934953158528434354","https://x.com/naiivememe/status/1934953158528434354","Time to cut rates https://t.co/MWNpzWZ7bb","Twitter for iPhone",74,38,710,4,20205,"Tue Jun 17 12:35:57 +0000 2025","en",7,false,"","1934953158528434354","naiivememe","naiive",278797,171,""
"1934952668289757541","https://x.com/naiivememe/status/1934952668289757541","Bitcoin hits new ath 

Altcoins : 
https://t.co/6vCvialmLd","Twitter for iPhone",21,28,223,3,14783,"Tue Jun 17 12:34:00 +0000 2025","en",19,false,"","1934952668289757541","naiivememe","naiive",278797,171,""
"1934950940613935600","https://x.com/naiivememe/status/1934950940613935600","entire crypto market is back 

my coin : https://t.co/m782DdJ9mq","Twitter for iPhone",24,38,397,2,14472,"Tue Jun 17 12:27:08 +0000 2025","en",7,false,"","1934950940613935600","naiivememe","naiive",278797,171,""
"1934947383348994482","https://x.com/naiivememe/status/1934947383348994482","trust no one 
https://t.co/DTWYAfgJPM","Twitter for iPhone",12,24,155,1,14113,"Tue Jun 17 12:13:00 +0000 2025","en",35,false,"","1934947383348994482","naiivememe","naiive",278797,171,""
"1934941595113074812","https://x.com/naiivememe/status/1934941595113074812","People who've been in crypto for more than 5 years 
https://t.co/YYkByGg9qC","Twitter for iPhone",5,20,140,1,13674,"Tue Jun 17 11:50:00 +0000 2025","en",5,false,"","1934941595113074812","naiivememe","naiive",278797,171,""
"1934910641141317891","https://x.com/naiivememe/status/1934910641141317891","me in 2009 instead of mining btc https://t.co/4nqdKIyS4u","Twitter for iPhone",10,54,158,0,10515,"Tue Jun 17 09:47:00 +0000 2025","en",9,false,"","1934910641141317891","naiivememe","naiive",278797,171,""
"1934884217206501753","https://x.com/naiivememe/status/1934884217206501753","stop think about crypto, get outside and take some deep breath 

the outside : 
https://t.co/7di0uQX7GN","Twitter for iPhone",75,67,799,7,33532,"Tue Jun 17 08:02:00 +0000 2025","en",48,false,"","1934884217206501753","naiivememe","naiive",278797,171,""
"1935123795515425225","https://x.com/naiivememe/status/1935123795515425225","life without Bitcoin 
https://t.co/DBZz9I05BN","Twitter for iPhone",2,10,24,1,1133,"Tue Jun 17 23:54:00 +0000 2025","en",2,false,"","1935123795515425225","naiivememe","naiive",278918,171,""
"1935092841530933501","https://x.com/naiivememe/status/1935092841530933501","finally a kid without an iphone 
https://t.co/aaBYJZW4OS","Twitter for iPhone",2,33,111,0,7970,"Tue Jun 17 21:51:00 +0000 2025","en",6,false,"","1935092841530933501","naiivememe","naiive",278918,171,""
"1935057609423470753","https://x.com/naiivememe/status/1935057609423470753","mom: "" go outside and get a real job , your crypto stuff didn't work out ""
https://t.co/mb542MiDO5","Twitter for iPhone",27,43,340,4,15797,"Tue Jun 17 19:31:00 +0000 2025","en",34,false,"","1935057609423470753","naiivememe","naiive",278918,171,""
"1935018854096261436","https://x.com/naiivememe/status/1935018854096261436","Found him https://t.co/eSc5wO14c0","Twitter for iPhone",3,34,57,1,11835,"Tue Jun 17 16:57:00 +0000 2025","en",0,false,"","1935018854096261436","naiivememe","naiive",278918,171,""
"1935005645641769329","https://x.com/naiivememe/status/1935005645641769329","https://t.co/GRnw7Nblbp","Twitter for iPhone",184,46,1249,13,55325,"Tue Jun 17 16:04:31 +0000 2025","zxx",104,false,"","1935005645641769329","naiivememe","naiive",278918,171,""
"1935005580495929437","https://x.com/naiivememe/status/1935005580495929437","i’m not selling https://t.co/gPUhc7pSc3","Twitter for iPhone",71,30,389,7,20462,"Tue Jun 17 16:04:15 +0000 2025","en",34,false,"","1935005580495929437","naiivememe","naiive",278918,171,""
"1935239809984774461","https://x.com/naiivememe/status/1935239809984774461","i should call my ex https://t.co/1IVgCNvcsv","Twitter for iPhone",2,28,51,0,3325,"Wed Jun 18 07:35:00 +0000 2025","en",0,false,"","1935239809984774461","naiivememe","naiive",278907,171,""
"1935212600473829450","https://x.com/naiivememe/status/1935212600473829450","@0xLeon_5k mint a cat jpeg leon chan","Twitter for iPhone",0,0,1,0,34,"Wed Jun 18 05:46:53 +0000 2025","hu",0,true,"1935212440695804278","1935212185942376660","naiivememe","naiive",278907,171,""
"1935211319478861965","https://x.com/naiivememe/status/1935211319478861965","If it wasn't for women, this is how most guys would live https://t.co/6BldXZHM2F","Twitter for iPhone",19,52,260,1,10295,"Wed Jun 18 05:41:47 +0000 2025","en",16,false,"","1935211319478861965","naiivememe","naiive",278907,171,""
"1935209810661904636","https://x.com/naiivememe/status/1935209810661904636","when you've been in crypto for 5 years, and nothing can hurt you anymore https://t.co/xXksMtxnX4","Twitter for iPhone",28,18,297,0,13659,"Wed Jun 18 05:35:47 +0000 2025","en",13,false,"","1935209810661904636","naiivememe","naiive",278907,171,""
"1935204644801933663","https://x.com/naiivememe/status/1935204644801933663","https://t.co/z1srpZs6aN","Twitter for iPhone",46,86,580,12,26226,"Wed Jun 18 05:15:16 +0000 2025","zxx",25,false,"","1935204644801933663","naiivememe","naiive",278907,171,""
"1935204041371562297","https://x.com/naiivememe/status/1935204041371562297","no one can save us from America bankrupt,  even Donald Trump .

Buy Bitcoin now !","Twitter for iPhone",2,10,37,0,7449,"Wed Jun 18 05:12:52 +0000 2025","en",1,false,"","1935204041371562297","naiivememe","naiive",278907,171,""
"1935195202228191666","https://x.com/naiivememe/status/1935195202228191666","me seeing crypto degens and OF girls buying their 3th mansion while I wake up at 5:00 am go to work https://t.co/o9Biwewofs","Twitter for iPhone",16,24,196,0,9127,"Wed Jun 18 04:37:45 +0000 2025","en",11,false,"","1935195202228191666","naiivememe","naiive",278907,171,""
"1935194222182994177","https://x.com/naiivememe/status/1935194222182994177","When you decided to be a funny guy in school and now your future depends on a bull run of imaginary internet money https://t.co/2iT1a56MUU","Twitter for iPhone",2,10,83,0,5384,"Wed Jun 18 04:33:51 +0000 2025","en",4,false,"","1935194222182994177","naiivememe","naiive",278907,171,""
"1935191985129931107","https://x.com/naiivememe/status/1935191985129931107","i'm not selling https://t.co/w3uqGoPncc","Twitter for iPhone",28,34,233,0,12822,"Wed Jun 18 04:24:58 +0000 2025","en",7,false,"","1935191985129931107","naiivememe","naiive",278907,171,""
"1935189380270055579","https://x.com/naiivememe/status/1935189380270055579","i ate the alarm clock.

 good night https://t.co/is3R21D96k","Twitter for iPhone",5,19,69,0,5876,"Wed Jun 18 04:14:36 +0000 2025","en",2,false,"","1935189380270055579","naiivememe","naiive",278907,171,""
"1935188321128628377","https://x.com/naiivememe/status/1935188321128628377","How buy button looks at me everytime bitcoin dip 
https://t.co/k3k1z8Q0Vj","Twitter for iPhone",33,36,391,5,20754,"Wed Jun 18 04:10:24 +0000 2025","en",121,false,"","1935188321128628377","naiivememe","naiive",278907,171,""
