"1930970568557277456","https://x.com/JohnLemonNFT/status/1930970568557277456","@ZssBecker What an odd thing to tweet it’s like the man wanted to brag about this","Twitter for iPhone",0,2,5,0,1006,"Fri Jun 06 12:50:33 +0000 2025","en",0,true,"1930969756900733102","1930969756900733102","JohnLemonNFT","John Lemon 🍋 🐶",19849,2213,""
"1931718729840132431","https://x.com/JohnLemonNFT/status/1931718729840132431","@CryptoFrostyz @CryptoGarga Let’s go!","Twitter for iPhone",0,0,1,0,9,"Sun Jun 08 14:23:29 +0000 2025","en",0,true,"1931717936353263694","1931708660394127724","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931717845362016392","https://x.com/JohnLemonNFT/status/1931717845362016392","@CryptoFrostyz @CryptoGarga Wen Otherside? I’m ready to play","Twitter for iPhone",0,1,1,0,22,"Sun Jun 08 14:19:58 +0000 2025","en",0,true,"1931708660394127724","1931708660394127724","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931712530004443324","https://x.com/JohnLemonNFT/status/1931712530004443324","@CryptoFrostyz Haha I feel ya! I had fun in 2018 but I took no profits and lost it all 😆","Twitter for iPhone",0,0,1,0,13,"Sun Jun 08 13:58:51 +0000 2025","en",0,true,"1931711325501100112","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931711186778665436","https://x.com/JohnLemonNFT/status/1931711186778665436","@CryptoFrostyz I didn’t have as much fun in icos but I’m a little biased 😜","Twitter for iPhone",0,1,1,0,18,"Sun Jun 08 13:53:31 +0000 2025","en",0,true,"1931710952396767572","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931707809676034083","https://x.com/JohnLemonNFT/status/1931707809676034083","@Wii_Mee True! At least most NFTs tried to make something though vs memecoins who add nothing to the ecosystem","Twitter for iPhone",0,0,1,0,20,"Sun Jun 08 13:40:05 +0000 2025","en",0,true,"1931706704556614103","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931706051553829320","https://x.com/JohnLemonNFT/status/1931706051553829320","@TheDogePoundNFT 💯","Twitter for iPhone",0,0,0,0,87,"Sun Jun 08 13:33:06 +0000 2025","qme",0,true,"1931705936105689481","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931705762448814324","https://x.com/JohnLemonNFT/status/1931705762448814324","If you missed peak NFT season, you missed one of the most electric times in CT.

Timelines were on fire. Discords never slept. Every mint felt like a cultural moment.

I’ve never seen that energy matched — not even close. 

Bring back the NFT vibes 🚀","Twitter for iPhone",4,5,29,0,860,"Sun Jun 08 13:31:57 +0000 2025","en",1,false,"","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931845500103454801","https://x.com/JohnLemonNFT/status/1931845500103454801","@digiknowassets @TheDogePoundNFT Run it over!","Twitter for iPhone",0,0,1,0,10,"Sun Jun 08 22:47:13 +0000 2025","en",0,true,"1931795311791620590","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19827,2214,""
"1931878710497431973","https://x.com/JohnLemonNFT/status/1931878710497431973","@dashboardlim @obsidian8888 Content","Twitter for iPhone",0,0,0,0,18,"Mon Jun 09 00:59:11 +0000 2025","en",0,true,"1929855732259713190","1929855732259713190","JohnLemonNFT","John Lemon 🍋 🐶",19813,2214,""
"1932078054345683248","https://x.com/JohnLemonNFT/status/1932078054345683248","@tyguyot @GoodVibesssClub Gm Tyler!","Twitter for iPhone",0,1,1,0,3,"Mon Jun 09 14:11:19 +0000 2025","en",0,true,"1932073313695609175","1932073313695609175","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077982845419679","https://x.com/JohnLemonNFT/status/1932077982845419679","@thegaboeth Gm Gabo! You too!","Twitter for iPhone",0,0,0,0,6,"Mon Jun 09 14:11:02 +0000 2025","en",0,true,"1932077668284899526","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077944756666831","https://x.com/JohnLemonNFT/status/1932077944756666831","@TheDogePoundNFT AWOOOOOO!!!","Twitter for iPhone",0,0,0,0,8,"Mon Jun 09 14:10:52 +0000 2025","und",0,true,"1932077555424567354","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077847734063472","https://x.com/JohnLemonNFT/status/1932077847734063472","@Sasmo28830163 Thanks Sasmo!!","Twitter for iPhone",0,0,0,0,5,"Mon Jun 09 14:10:29 +0000 2025","en",0,true,"1932077489272377616","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077302822699069","https://x.com/JohnLemonNFT/status/1932077302822699069","Gm fam!! Lets make it a great week!","Twitter for iPhone",0,5,6,0,66,"Mon Jun 09 14:08:19 +0000 2025","en",0,false,"","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932091739164000370","https://x.com/JohnLemonNFT/status/1932091739164000370","@W00DS_eth Gm Woods! Happy Monday!","Twitter for iPhone",0,0,1,0,12,"Mon Jun 09 15:05:41 +0000 2025","en",0,true,"1932091191010693340","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091143577047236","https://x.com/JohnLemonNFT/status/1932091143577047236","@PraxMedia Gm Prax!","Twitter for iPhone",0,0,0,0,1,"Mon Jun 09 15:03:19 +0000 2025","en",0,true,"1932078430582923688","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091114758021551","https://x.com/JohnLemonNFT/status/1932091114758021551","@Roarxprince Gm Roar!","Twitter for iPhone",0,0,1,0,7,"Mon Jun 09 15:03:12 +0000 2025","en",0,true,"1932078377734996171","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091739164000370","https://x.com/JohnLemonNFT/status/1932091739164000370","@W00DS_eth Gm Woods! Happy Monday!","Twitter for iPhone",0,0,1,0,12,"Mon Jun 09 15:05:41 +0000 2025","en",0,true,"1932091191010693340","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091143577047236","https://x.com/JohnLemonNFT/status/1932091143577047236","@PraxMedia Gm Prax!","Twitter for iPhone",0,0,0,0,1,"Mon Jun 09 15:03:19 +0000 2025","en",0,true,"1932078430582923688","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091114758021551","https://x.com/JohnLemonNFT/status/1932091114758021551","@Roarxprince Gm Roar!","Twitter for iPhone",0,0,1,0,7,"Mon Jun 09 15:03:12 +0000 2025","en",0,true,"1932078377734996171","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932129130289475885","https://x.com/JohnLemonNFT/status/1932129130289475885","@ClassicsCrypto Gm Jay!","Twitter for iPhone",0,0,0,0,8,"Mon Jun 09 17:34:16 +0000 2025","en",0,true,"1932093387449979162","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932129112463720882","https://x.com/JohnLemonNFT/status/1932129112463720882","@pakcheok88 Gm Pak!","Twitter for iPhone",0,0,0,0,2,"Mon Jun 09 17:34:12 +0000 2025","in",0,true,"1932100350779285585","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932129086589345883","https://x.com/JohnLemonNFT/status/1932129086589345883","@DezzaEth Gm fam!","Twitter for iPhone",0,0,0,0,4,"Mon Jun 09 17:34:06 +0000 2025","en",0,true,"1932103747267899815","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932128996306620426","https://x.com/JohnLemonNFT/status/1932128996306620426","@mintpadco Gm Mintpad!","Twitter for iPhone",0,0,0,0,15,"Mon Jun 09 17:33:44 +0000 2025","en",0,true,"1932118568079929612","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932123308709019981","https://x.com/JohnLemonNFT/status/1932123308709019981","@AlanaisSus Right!!","Twitter for iPhone",0,0,1,0,20,"Mon Jun 09 17:11:08 +0000 2025","en",0,true,"1932122765324161298","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932122222333665543","https://x.com/JohnLemonNFT/status/1932122222333665543","@AlanaisSus @GoodVibesssClub Gm Alana!","Twitter for iPhone",0,1,1,0,28,"Mon Jun 09 17:06:49 +0000 2025","in",0,true,"1931993354117447848","1931993354117447848","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932129130289475885","https://x.com/JohnLemonNFT/status/1932129130289475885","@ClassicsCrypto Gm Jay!","Twitter for iPhone",0,0,0,0,8,"Mon Jun 09 17:34:16 +0000 2025","en",0,true,"1932093387449979162","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932129112463720882","https://x.com/JohnLemonNFT/status/1932129112463720882","@pakcheok88 Gm Pak!","Twitter for iPhone",0,0,0,0,2,"Mon Jun 09 17:34:12 +0000 2025","in",0,true,"1932100350779285585","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932129086589345883","https://x.com/JohnLemonNFT/status/1932129086589345883","@DezzaEth Gm fam!","Twitter for iPhone",0,0,0,0,4,"Mon Jun 09 17:34:06 +0000 2025","en",0,true,"1932103747267899815","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932128996306620426","https://x.com/JohnLemonNFT/status/1932128996306620426","@mintpadco Gm Mintpad!","Twitter for iPhone",0,0,0,0,15,"Mon Jun 09 17:33:44 +0000 2025","en",0,true,"1932118568079929612","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932123308709019981","https://x.com/JohnLemonNFT/status/1932123308709019981","@AlanaisSus Right!!","Twitter for iPhone",0,0,1,0,20,"Mon Jun 09 17:11:08 +0000 2025","en",0,true,"1932122765324161298","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932122222333665543","https://x.com/JohnLemonNFT/status/1932122222333665543","@AlanaisSus @GoodVibesssClub Gm Alana!","Twitter for iPhone",0,1,1,0,28,"Mon Jun 09 17:06:49 +0000 2025","in",0,true,"1931993354117447848","1931993354117447848","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932242611655311862","https://x.com/JohnLemonNFT/status/1932242611655311862","@ClassicsCrypto Yes!! And some of the best builders have always been NFT projects!","Twitter for iPhone",0,1,3,0,29,"Tue Jun 10 01:05:12 +0000 2025","en",0,true,"1932150891097767949","1932150891097767949","JohnLemonNFT","John Lemon 🍋 🐶",19792,2215,""
"1932242611655311862","https://x.com/JohnLemonNFT/status/1932242611655311862","@ClassicsCrypto Yes!! And some of the best builders have always been NFT projects!","Twitter for iPhone",0,1,3,0,29,"Tue Jun 10 01:05:12 +0000 2025","en",0,true,"1932150891097767949","1932150891097767949","JohnLemonNFT","John Lemon 🍋 🐶",19792,2215,""
"1932582309276102732","https://x.com/JohnLemonNFT/status/1932582309276102732","@rektmando 🤣","Twitter for iPhone",0,0,1,0,20,"Tue Jun 10 23:35:02 +0000 2025","qme",0,true,"1932538772219994133","1932538772219994133","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932574402991825093","https://x.com/JohnLemonNFT/status/1932574402991825093","@BorisVagner @opensea @RichVagner Ngl, I always forget that your brother is also in this space, as I just know you. Wish I could work with my brother on something! 

You gotta link up with @tyguyot and @chrismguyot!","Twitter for iPhone",0,0,2,0,15,"Tue Jun 10 23:03:37 +0000 2025","en",0,true,"1932574034048217456","1932559801751400637","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932573980504043991","https://x.com/JohnLemonNFT/status/1932573980504043991","@BorisVagner @opensea @RichVagner Congrats!! This is awesome!","Twitter for iPhone",0,1,2,0,16,"Tue Jun 10 23:01:57 +0000 2025","en",0,true,"1932559801751400637","1932559801751400637","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932548238189429188","https://x.com/JohnLemonNFT/status/1932548238189429188","@HollanderAdam Can you start to enforce royalties again for OG collections? For some the migration to a new contract isn’t worth it as it’s such a bad experience for collectors 

Would love to see OS stand for creators again and take action on this","Twitter for iPhone",0,0,3,0,116,"Tue Jun 10 21:19:39 +0000 2025","en",0,true,"1932519970824462513","1932519970824462513","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932544970008748349","https://x.com/JohnLemonNFT/status/1932544970008748349","@zubic_eth 😆","Twitter for iPhone",0,0,1,0,20,"Tue Jun 10 21:06:40 +0000 2025","qme",0,true,"1932538900440101169","1932538900440101169","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932526754142490641","https://x.com/JohnLemonNFT/status/1932526754142490641","@doodles Gm","Twitter for iPhone",0,0,0,0,46,"Tue Jun 10 19:54:17 +0000 2025","und",0,true,"1932423349445013940","1932423349445013940","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932524734748492273","https://x.com/JohnLemonNFT/status/1932524734748492273","@CryptoFrostyz @opensea I was hoping selfishly that OGs would really win from Opensea but not sure what the plan is. Farming gets old for sure","Twitter for iPhone",0,0,1,0,11,"Tue Jun 10 19:46:15 +0000 2025","en",0,true,"1932413618986865017","1932413618986865017","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523943405208043","https://x.com/JohnLemonNFT/status/1932523943405208043","@TheDogePoundNFT https://t.co/p9AJR0Pd2i","Twitter for iPhone",0,0,2,0,90,"Tue Jun 10 19:43:07 +0000 2025","qme",0,true,"1932523792623923423","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523655226863652","https://x.com/JohnLemonNFT/status/1932523655226863652","@W00DS_eth Go go go!!!","Twitter for iPhone",0,0,1,0,18,"Tue Jun 10 19:41:58 +0000 2025","en",0,true,"1932523535370735999","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523617587527790","https://x.com/JohnLemonNFT/status/1932523617587527790","@MorvyB https://t.co/J33LUKAAF3","Twitter for iPhone",0,0,1,0,9,"Tue Jun 10 19:41:49 +0000 2025","qme",0,true,"1932523387840008655","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523240603189684","https://x.com/JohnLemonNFT/status/1932523240603189684","Come on, $ETH, let's go on the rocket ship again. It's time, it's time 🚀","Twitter for iPhone",0,3,22,0,415,"Tue Jun 10 19:40:19 +0000 2025","en",0,false,"","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932522281231675500","https://x.com/JohnLemonNFT/status/1932522281231675500","@pakcheok88 @TheDogePoundNFT Lets get it!","Twitter for iPhone",0,0,0,0,2,"Tue Jun 10 19:36:31 +0000 2025","en",0,true,"1932265393906950175","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932582309276102732","https://x.com/JohnLemonNFT/status/1932582309276102732","@rektmando 🤣","Twitter for iPhone",0,0,1,0,20,"Tue Jun 10 23:35:02 +0000 2025","qme",0,true,"1932538772219994133","1932538772219994133","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932574402991825093","https://x.com/JohnLemonNFT/status/1932574402991825093","@BorisVagner @opensea @RichVagner Ngl, I always forget that your brother is also in this space, as I just know you. Wish I could work with my brother on something! 

You gotta link up with @tyguyot and @chrismguyot!","Twitter for iPhone",0,0,2,0,15,"Tue Jun 10 23:03:37 +0000 2025","en",0,true,"1932574034048217456","1932559801751400637","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932573980504043991","https://x.com/JohnLemonNFT/status/1932573980504043991","@BorisVagner @opensea @RichVagner Congrats!! This is awesome!","Twitter for iPhone",0,1,2,0,16,"Tue Jun 10 23:01:57 +0000 2025","en",0,true,"1932559801751400637","1932559801751400637","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932548238189429188","https://x.com/JohnLemonNFT/status/1932548238189429188","@HollanderAdam Can you start to enforce royalties again for OG collections? For some the migration to a new contract isn’t worth it as it’s such a bad experience for collectors 

Would love to see OS stand for creators again and take action on this","Twitter for iPhone",0,0,3,0,116,"Tue Jun 10 21:19:39 +0000 2025","en",0,true,"1932519970824462513","1932519970824462513","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932544970008748349","https://x.com/JohnLemonNFT/status/1932544970008748349","@zubic_eth 😆","Twitter for iPhone",0,0,1,0,20,"Tue Jun 10 21:06:40 +0000 2025","qme",0,true,"1932538900440101169","1932538900440101169","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932526754142490641","https://x.com/JohnLemonNFT/status/1932526754142490641","@doodles Gm","Twitter for iPhone",0,0,0,0,46,"Tue Jun 10 19:54:17 +0000 2025","und",0,true,"1932423349445013940","1932423349445013940","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932524734748492273","https://x.com/JohnLemonNFT/status/1932524734748492273","@CryptoFrostyz @opensea I was hoping selfishly that OGs would really win from Opensea but not sure what the plan is. Farming gets old for sure","Twitter for iPhone",0,0,1,0,11,"Tue Jun 10 19:46:15 +0000 2025","en",0,true,"1932413618986865017","1932413618986865017","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523943405208043","https://x.com/JohnLemonNFT/status/1932523943405208043","@TheDogePoundNFT https://t.co/p9AJR0Pd2i","Twitter for iPhone",0,0,2,0,90,"Tue Jun 10 19:43:07 +0000 2025","qme",0,true,"1932523792623923423","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523655226863652","https://x.com/JohnLemonNFT/status/1932523655226863652","@W00DS_eth Go go go!!!","Twitter for iPhone",0,0,1,0,18,"Tue Jun 10 19:41:58 +0000 2025","en",0,true,"1932523535370735999","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523617587527790","https://x.com/JohnLemonNFT/status/1932523617587527790","@MorvyB https://t.co/J33LUKAAF3","Twitter for iPhone",0,0,1,0,9,"Tue Jun 10 19:41:49 +0000 2025","qme",0,true,"1932523387840008655","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523240603189684","https://x.com/JohnLemonNFT/status/1932523240603189684","Come on, $ETH, let's go on the rocket ship again. It's time, it's time 🚀","Twitter for iPhone",0,3,22,0,415,"Tue Jun 10 19:40:19 +0000 2025","en",0,false,"","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932522281231675500","https://x.com/JohnLemonNFT/status/1932522281231675500","@pakcheok88 @TheDogePoundNFT Lets get it!","Twitter for iPhone",0,0,0,0,2,"Tue Jun 10 19:36:31 +0000 2025","en",0,true,"1932265393906950175","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932622003451883891","https://x.com/JohnLemonNFT/status/1932622003451883891","@theneonbits Very smart!","Twitter for iPhone",0,0,0,0,18,"Wed Jun 11 02:12:46 +0000 2025","en",0,true,"1932621328240300075","1932595794097635755","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932620408743764023","https://x.com/JohnLemonNFT/status/1932620408743764023","@NGBxShpend @0xVai @DashboUGC You guys got teach me how to prompt this with my Doge Pound as well! So addicting trying this stuff!","Twitter for iPhone",0,0,1,0,14,"Wed Jun 11 02:06:26 +0000 2025","en",0,true,"1932443460994212223","1932275685566914989","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932615753947050232","https://x.com/JohnLemonNFT/status/1932615753947050232","@zubic_eth Remember when he said his memecoin was going to 1 billion MC? 🤣","Twitter for iPhone",0,1,1,0,26,"Wed Jun 11 01:47:56 +0000 2025","en",0,true,"1932613206649749702","1932613206649749702","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932608853373583611","https://x.com/JohnLemonNFT/status/1932608853373583611","@ericlamideas https://t.co/UebityMWVd","Twitter for iPhone",0,0,1,0,8,"Wed Jun 11 01:20:31 +0000 2025","qme",0,true,"1932607219344056660","1932594901096804691","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932608310659731492","https://x.com/JohnLemonNFT/status/1932608310659731492","@ericlamideas Haha yes Ill try some more tomorrow!","Twitter for iPhone",0,0,0,0,2,"Wed Jun 11 01:18:22 +0000 2025","en",0,true,"1932607219344056660","1932594901096804691","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932605202898505945","https://x.com/JohnLemonNFT/status/1932605202898505945","@ericlamideas 😆 yes I know but still had to!","Twitter for iPhone",0,1,1,0,9,"Wed Jun 11 01:06:01 +0000 2025","en",0,true,"1932604658910134422","1932594901096804691","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
